"","Year","Country","Income","LifeExp","region","Population"
"2223","1812","Zimbabwe",881,33.7,"Africa",1090000
"2224","1813","Afghanistan",604,28.1,"Asia",3280000
"2225","1813","Albania",668,35.4,"Europe",428000
"2226","1813","Algeria",728,28.8,"Africa",2630000
"2227","1813","Angola",654,27,"Africa",1570000
"2228","1813","Antigua and Barbuda",758,33.5,"Americas",37000
"2229","1813","Argentina",1510,33.2,"Americas",538000
"2230","1813","Armenia",515,34,"Asia",414000
"2231","1813","Australia",839,34,"Oceania",340000
"2232","1813","Austria",1950,34.4,"Europe",3310000
"2233","1813","Azerbaijan",777,29.2,"Asia",882000
"2234","1813","Bahamas",1450,35.2,"Americas",27400
"2235","1813","Bahrain",1310,30.3,"Asia",64500
"2236","1813","Bangladesh",875,25.5,"Asia",19700000
"2237","1813","Barbados",915,32.1,"Americas",82100
"2238","1813","Belarus",612,36.2,"Europe",2360000
"2239","1813","Belgium",2420,40.1,"Europe",3330000
"2240","1813","Belize",580,26.5,"Americas",25500
"2241","1813","Benin",598,31,"Africa",638000
"2242","1813","Bhutan",631,28.8,"Asia",90100
"2243","1813","Bosnia and Herzegovina",670,35.1,"Europe",854000
"2244","1813","Botswana",398,33.6,"Africa",121000
"2245","1813","Brazil",1110,32,"Americas",4200000
"2246","1813","Bulgaria",1090,36.4,"Europe",2120000
"2247","1813","Burkina Faso",481,29.2,"Africa",1670000
"2248","1813","Burundi",423,31.5,"Africa",901000
"2249","1813","Cambodia",905,35,"Asia",2090000
"2250","1813","Cameroon",627,28.8,"Africa",1860000
"2251","1813","Canada",1430,39,"Americas",760000
"2252","1813","Central African Republic",425,30,"Africa",480000
"2253","1813","Chad",419,30.9,"Africa",1430000
"2254","1813","Chile",1030,32,"Americas",777000
"2255","1813","China",985,32,"Asia",359000000
"2256","1813","Colombia",964,32,"Americas",1210000
"2257","1813","Comoros",705,32.1,"Africa",56500
"2258","1813","Congo, Dem. Rep.",511,31.6,"Africa",5170000
"2259","1813","Costa Rica",776,30.2,"Americas",59200
"2260","1813","Cote d'Ivoire",856,31.2,"Africa",1090000
"2261","1813","Croatia",1220,36.1,"Europe",1230000
"2262","1813","Cuba",1000,34.1,"Americas",510000
"2263","1813","Cyprus",855,38.5,"Asia",185000
"2264","1813","Czech Republic",1920,35,"Europe",5520000
"2265","1813","Denmark",2060,40.9,"Europe",1120000
"2266","1813","Djibouti",784,29.9,"Africa",22900
"2267","1813","Dominican Republic",668,29.9,"Americas",89400
"2268","1813","Ecuador",530,32.9,"Americas",502000
"2269","1813","Egypt",792,33,"Africa",4220000
"2270","1813","El Salvador",976,28.7,"Americas",249000
"2271","1813","Equatorial Guinea",362,29.8,"Africa",80500
"2272","1813","Eritrea",533,30.2,"Africa",206000
"2273","1813","Estonia",952,36.8,"Europe",335000
"2274","1813","Ethiopia",524,29.7,"Africa",2960000
"2275","1813","Fiji",786,26.1,"Oceania",133000
"2276","1813","Finland",1270,34.2,"Europe",1100000
"2277","1813","France",1850,31.2,"Europe",30600000
"2278","1813","Gabon",391,30.6,"Africa",159000
"2279","1813","Gambia",819,28.8,"Africa",103000
"2280","1813","Georgia",544,31.9,"Asia",1080000
"2281","1813","Germany",1800,38.4,"Europe",24300000
"2282","1813","Ghana",703,28,"Africa",2010000
"2283","1813","Greece",1400,36.6,"Europe",2260000
"2284","1813","Grenada",960,31.4,"Americas",29400
"2285","1813","Guatemala",859,25.8,"Americas",545000
"2286","1813","Guinea",451,29.6,"Africa",986000
"2287","1813","Guinea-Bissau",779,32,"Africa",219000
"2288","1813","Guyana",1220,31.1,"Americas",166000
"2289","1813","Haiti",635,29,"Americas",725000
"2290","1813","Honduras",676,33.9,"Americas",134000
"2291","1813","Hungary",1250,36,"Europe",3910000
"2292","1813","Iceland",928,33.3,"Europe",61500
"2293","1813","India",1050,25.4,"Asia",173000000
"2294","1813","Indonesia",996,30,"Asia",16700000
"2295","1813","Iraq",971,31.2,"Asia",1090000
"2296","1813","Ireland",1450,38.3,"Europe",4690000
"2297","1813","Israel",881,32,"Asia",210000
"2298","1813","Italy",2410,29.7,"Europe",19700000
"2299","1813","Jamaica",1170,34.2,"Americas",401000
"2300","1813","Japan",1070,36.4,"Asia",30800000
"2301","1813","Jordan",978,31.7,"Asia",217000
"2302","1813","Kenya",889,25.5,"Africa",2570000
"2303","1813","Kiribati",557,24.9,"Oceania",17900
"2304","1813","Kuwait",1150,26,"Asia",81300
"2305","1813","Kyrgyz Republic",509,23.9,"Asia",532000
"2306","1813","Latvia",763,33,"Europe",592000
"2307","1813","Lebanon",1090,29.7,"Asia",333000
"2308","1813","Lesotho",396,32.8,"Africa",277000
"2309","1813","Liberia",798,31.1,"Africa",314000
"2310","1813","Libya",1050,33.1,"Africa",536000
"2311","1813","Lithuania",1290,28.9,"Europe",781000
"2312","1813","Luxembourg",1460,36.9,"Europe",127000
"2313","1813","Madagascar",574,30.5,"Africa",1630000
"2314","1813","Malawi",351,30.3,"Africa",737000
"2315","1813","Malaysia",999,30.6,"Asia",289000
"2316","1813","Maldives",844,32.6,"Asia",42400
"2317","1813","Mali",604,26.4,"Africa",1410000
"2318","1813","Malta",783,28.7,"Europe",134000
"2319","1813","Mauritania",528,32,"Africa",383000
"2320","1813","Mauritius",942,28.7,"Africa",83400
"2321","1813","Mexico",1380,26.9,"Americas",6450000
"2322","1813","Mongolia",593,31.8,"Asia",619000
"2323","1813","Montenegro",1060,35.4,"Europe",127000
"2324","1813","Morocco",716,33.1,"Africa",2630000
"2325","1813","Mozambique",393,30.3,"Africa",2060000
"2326","1813","Myanmar",841,30.8,"Asia",3510000
"2327","1813","Namibia",541,32.4,"Africa",229000
"2328","1813","Nepal",655,32.8,"Asia",3890000
"2329","1813","Netherlands",3100,39.9,"Europe",2310000
"2330","1813","New Zealand",659,34,"Oceania",100000
"2331","1813","Nicaragua",975,25.4,"Americas",220000
"2332","1813","Niger",447,30.8,"Africa",1250000
"2333","1813","Nigeria",871,30.4,"Africa",12100000
"2334","1813","North Korea",571,26,"Asia",4350000
"2335","1813","Norway",1300,33.5,"Europe",936000
"2336","1813","Oman",917,32.3,"Asia",318000
"2337","1813","Pakistan",1020,25.8,"Asia",13500000
"2338","1813","Palestine",1220,32.1,"Asia",166000
"2339","1813","Panama",849,32.9,"Americas",79300
"2340","1813","Papua New Guinea",547,31.5,"Oceania",756000
"2341","1813","Paraguay",837,35.5,"Americas",144000
"2342","1813","Peru",1210,35.7,"Americas",1320000
"2343","1813","Philippines",963,30.9,"Asia",1900000
"2344","1813","Poland",1270,35.9,"Europe",10100000
"2345","1813","Portugal",1690,35.6,"Europe",3200000
"2346","1813","Qatar",1150,30.8,"Asia",14100
"2347","1813","Romania",817,35.7,"Europe",6050000
"2348","1813","Russia",1450,29.6,"Europe",31200000
"2349","1813","Rwanda",438,31.8,"Africa",930000
"2350","1813","Samoa",1400,25.4,"Oceania",47200
"2351","1813","Sao Tome and Principe",871,31,"Africa",22800
"2352","1813","Saudi Arabia",853,32.1,"Asia",2090000
"2353","1813","Senegal",498,25.2,"Africa",1010000
"2354","1813","Serbia",1360,35.5,"Europe",2150000
"2355","1813","Seychelles",833,37,"Africa",12500
"2356","1813","Sierra Leone",735,25.1,"Africa",796000
"2357","1813","Singapore",1020,29.1,"Asia",30200
"2358","1813","Slovak Republic",1430,36.4,"Europe",2140000
"2359","1813","Slovenia",1410,36.6,"Europe",471000
"2360","1813","Solomon Islands",364,25.1,"Oceania",57100
"2361","1813","Somalia",702,29.4,"Africa",999000
"2362","1813","South Africa",1480,33.5,"Africa",1510000
"2363","1813","South Korea",568,25.8,"Asia",9400000
"2364","1813","South Sudan",508,26.7,"Africa",1050000
"2365","1813","Spain",1520,29.5,"Europe",12000000
"2366","1813","Sri Lanka",899,32.6,"Asia",1220000
"2367","1813","St. Lucia",876,28,"Americas",24000
"2368","1813","St. Vincent and the Grenadines",840,26,"Americas",25800
"2369","1813","Sudan",519,31.4,"Africa",4070000
"2370","1813","Suriname",1640,32.9,"Americas",80900
"2371","1813","Sweden",1400,36.5,"Europe",2470000
"2372","1813","Switzerland",2710,38,"Europe",1930000
"2373","1813","Syria",1080,31.1,"Asia",1340000
"2374","1813","Tajikistan",559,24.2,"Asia",468000
"2375","1813","Tanzania",563,32.2,"Africa",3020000
"2376","1813","Thailand",933,30.4,"Asia",4670000
"2377","1813","Timor-Leste",535,28.9,"Asia",138000
"2378","1813","Togo",684,31.3,"Africa",447000
"2379","1813","Tonga",664,28.2,"Oceania",18600
"2380","1813","Trinidad and Tobago",1230,32.9,"Americas",60200
"2381","1813","Tunisia",717,28.8,"Africa",872000
"2382","1813","Turkey",1220,35,"Asia",9970000
"2383","1813","Uganda",465,25.3,"Africa",2100000
"2384","1813","Ukraine",775,36.6,"Europe",11200000
"2385","1813","United Arab Emirates",1050,30.7,"Asia",40200
"2386","1813","United Kingdom",3420,43,"Europe",14700000
"2387","1813","United States",2310,39.4,"Americas",8820000
"2388","1813","Uruguay",1760,32.9,"Americas",55500
"2389","1813","Uzbekistan",503,26.9,"Asia",1920000
"2390","1813","Vanuatu",587,24.3,"Oceania",27800
"2391","1813","Venezuela",683,32.2,"Americas",722000
"2392","1813","Yemen",910,23.4,"Asia",2590000
"2393","1813","Zambia",684,32.6,"Africa",747000
"2394","1813","Zimbabwe",883,33.7,"Africa",1090000
"2395","1814","Afghanistan",604,28.1,"Asia",3290000
"2396","1814","Albania",668,35.4,"Europe",429000
"2397","1814","Algeria",729,28.8,"Africa",2640000
"2398","1814","Angola",657,27,"Africa",1570000
"2399","1814","Antigua and Barbuda",758,33.5,"Americas",37000
"2400","1814","Argentina",1510,33.2,"Americas",540000
"2401","1814","Armenia",515,34,"Asia",415000
"2402","1814","Australia",841,34,"Oceania",339000
"2403","1814","Austria",1950,34.4,"Europe",3320000
"2404","1814","Azerbaijan",777,29.2,"Asia",884000
"2405","1814","Bahamas",1450,35.2,"Americas",27400
"2406","1814","Bahrain",1310,30.3,"Asia",64500
"2407","1814","Bangladesh",875,25.5,"Asia",19800000
"2408","1814","Barbados",915,32.1,"Americas",82400
"2409","1814","Belarus",612,36.2,"Europe",2370000
"2410","1814","Belgium",2420,40.1,"Europe",3350000
"2411","1814","Belize",580,26.5,"Americas",25500
"2412","1814","Benin",598,31,"Africa",640000
"2413","1814","Bhutan",631,28.8,"Asia",90200
"2414","1814","Bosnia and Herzegovina",670,35.1,"Europe",855000
"2415","1814","Botswana",398,33.6,"Africa",121000
"2416","1814","Brazil",1110,32,"Americas",4250000
"2417","1814","Bulgaria",1090,36.4,"Europe",2130000
"2418","1814","Burkina Faso",481,29.2,"Africa",1670000
"2419","1814","Burundi",423,31.5,"Africa",902000
"2420","1814","Cambodia",905,35,"Asia",2090000
"2421","1814","Cameroon",627,28.8,"Africa",1860000
"2422","1814","Canada",1440,39,"Americas",773000
"2423","1814","Central African Republic",425,30,"Africa",481000
"2424","1814","Chad",419,30.9,"Africa",1430000
"2425","1814","Chile",1030,32,"Americas",780000
"2426","1814","China",985,32,"Asia",362000000
"2427","1814","Colombia",964,32,"Americas",1220000
"2428","1814","Comoros",706,32.1,"Africa",56600
"2429","1814","Congo, Dem. Rep.",513,31.6,"Africa",5180000
"2430","1814","Costa Rica",777,30.2,"Americas",59700
"2431","1814","Cote d'Ivoire",859,31.2,"Africa",1090000
"2432","1814","Croatia",1240,36.1,"Europe",1230000
"2433","1814","Cuba",1020,34.2,"Americas",523000
"2434","1814","Cyprus",855,38.5,"Asia",185000
"2435","1814","Czech Republic",1920,35,"Europe",5530000
"2436","1814","Denmark",2070,38.8,"Europe",1130000
"2437","1814","Djibouti",786,29.9,"Africa",22900
"2438","1814","Dominican Republic",668,29.9,"Americas",89700
"2439","1814","Ecuador",530,32.9,"Americas",504000
"2440","1814","Egypt",792,33,"Africa",4230000
"2441","1814","El Salvador",976,28.7,"Americas",250000
"2442","1814","Equatorial Guinea",362,29.8,"Africa",80500
"2443","1814","Eritrea",533,30.2,"Africa",206000
"2444","1814","Estonia",953,37.4,"Europe",336000
"2445","1814","Ethiopia",524,29.7,"Africa",2970000
"2446","1814","Fiji",787,26.1,"Oceania",134000
"2447","1814","Finland",1280,35,"Europe",1110000
"2448","1814","France",1850,30.1,"Europe",30700000
"2449","1814","Gabon",391,30.6,"Africa",159000
"2450","1814","Gambia",820,28.8,"Africa",104000
"2451","1814","Georgia",544,31.9,"Asia",1080000
"2452","1814","Germany",1810,38.4,"Europe",24400000
"2453","1814","Ghana",703,28,"Africa",2010000
"2454","1814","Greece",1400,36.6,"Europe",2270000
"2455","1814","Grenada",961,31.4,"Americas",29500
"2456","1814","Guatemala",859,25.8,"Americas",552000
"2457","1814","Guinea",451,29.6,"Africa",988000
"2458","1814","Guinea-Bissau",779,32,"Africa",219000
"2459","1814","Guyana",1220,31.1,"Americas",167000
"2460","1814","Haiti",635,29,"Americas",726000
"2461","1814","Honduras",676,33.9,"Americas",135000
"2462","1814","Hungary",1250,36,"Europe",3940000
"2463","1814","Iceland",928,37.2,"Europe",61600
"2464","1814","India",1050,25.4,"Asia",173000000
"2465","1814","Indonesia",996,30,"Asia",16800000
"2466","1814","Iraq",971,31.2,"Asia",1090000
"2467","1814","Ireland",1450,38.3,"Europe",4740000
"2468","1814","Israel",881,32,"Asia",210000
"2469","1814","Italy",2440,29.7,"Europe",19800000
"2470","1814","Jamaica",1170,34.2,"Americas",401000
"2471","1814","Japan",1070,36.4,"Asia",30800000
"2472","1814","Jordan",978,31.7,"Asia",217000
"2473","1814","Kenya",892,25.5,"Africa",2570000
"2474","1814","Kiribati",558,24.9,"Oceania",17900
"2475","1814","Kuwait",1160,26,"Asia",81300
"2476","1814","Kyrgyz Republic",509,23.9,"Asia",533000
"2477","1814","Latvia",763,33,"Europe",593000
"2478","1814","Lebanon",1090,29.7,"Asia",333000
"2479","1814","Lesotho",396,32.8,"Africa",277000
"2480","1814","Liberia",799,31.1,"Africa",315000
"2481","1814","Libya",1050,33.1,"Africa",537000
"2482","1814","Lithuania",1290,28.9,"Europe",782000
"2483","1814","Luxembourg",1460,36.9,"Europe",127000
"2484","1814","Madagascar",574,30.5,"Africa",1640000
"2485","1814","Malawi",351,30.3,"Africa",737000
"2486","1814","Malaysia",999,30.6,"Asia",290000
"2487","1814","Maldives",844,32.6,"Asia",42500
"2488","1814","Mali",604,26.4,"Africa",1410000
"2489","1814","Malta",783,28.7,"Europe",134000
"2490","1814","Mauritania",529,32,"Africa",383000
"2491","1814","Mauritius",942,28.7,"Africa",85200
"2492","1814","Mexico",1380,26.9,"Americas",6470000
"2493","1814","Mongolia",593,31.8,"Asia",619000
"2494","1814","Montenegro",1060,35.4,"Europe",127000
"2495","1814","Morocco",716,33.1,"Africa",2640000
"2496","1814","Mozambique",394,30.3,"Africa",2070000
"2497","1814","Myanmar",841,30.8,"Asia",3510000
"2498","1814","Namibia",541,32.4,"Africa",229000
"2499","1814","Nepal",655,32.8,"Asia",3890000
"2500","1814","Netherlands",2980,39.9,"Europe",2320000
"2501","1814","New Zealand",660,34,"Oceania",100000
"2502","1814","Nicaragua",975,25.4,"Americas",221000
"2503","1814","Niger",447,30.8,"Africa",1250000
"2504","1814","Nigeria",873,30.4,"Africa",12100000
"2505","1814","North Korea",570,26,"Asia",4350000
"2506","1814","Norway",1310,41.7,"Europe",943000
"2507","1814","Oman",917,32.3,"Asia",318000
"2508","1814","Pakistan",1020,25.8,"Asia",13500000
"2509","1814","Palestine",1220,32.1,"Asia",166000
"2510","1814","Panama",849,32.9,"Americas",79500
"2511","1814","Papua New Guinea",547,31.5,"Oceania",757000
"2512","1814","Paraguay",837,35.5,"Americas",145000
"2513","1814","Peru",1210,35.7,"Americas",1330000
"2514","1814","Philippines",964,30.9,"Asia",1910000
"2515","1814","Poland",1280,35.9,"Europe",10200000
"2516","1814","Portugal",1690,35.6,"Europe",3220000
"2517","1814","Qatar",1160,30.8,"Asia",14100
"2518","1814","Romania",817,35.7,"Europe",6100000
"2519","1814","Russia",1450,29.6,"Europe",31200000
"2520","1814","Rwanda",439,31.8,"Africa",931000
"2521","1814","Samoa",1400,25.4,"Oceania",47200
"2522","1814","Sao Tome and Principe",873,31,"Africa",22800
"2523","1814","Saudi Arabia",854,32.1,"Asia",2090000
"2524","1814","Senegal",498,25.2,"Africa",1010000
"2525","1814","Serbia",1360,35.5,"Europe",2160000
"2526","1814","Seychelles",837,37,"Africa",12500
"2527","1814","Sierra Leone",735,25.1,"Africa",797000
"2528","1814","Singapore",1020,29.1,"Asia",30300
"2529","1814","Slovak Republic",1430,36.4,"Europe",2140000
"2530","1814","Slovenia",1410,36.6,"Europe",472000
"2531","1814","Solomon Islands",364,25.1,"Oceania",57100
"2532","1814","Somalia",703,29.4,"Africa",1000000
"2533","1814","South Africa",1480,33.5,"Africa",1520000
"2534","1814","South Korea",567,25.8,"Asia",9400000
"2535","1814","South Sudan",508,26.7,"Africa",1050000
"2536","1814","Spain",1520,29.5,"Europe",12000000
"2537","1814","Sri Lanka",899,32.6,"Asia",1220000
"2538","1814","St. Lucia",876,28,"Americas",24000
"2539","1814","St. Vincent and the Grenadines",840,26,"Americas",25800
"2540","1814","Sudan",519,31.4,"Africa",4080000
"2541","1814","Suriname",1640,32.9,"Americas",81000
"2542","1814","Sweden",1410,38.6,"Europe",2480000
"2543","1814","Switzerland",2710,38,"Europe",1940000
"2544","1814","Syria",1080,31.1,"Asia",1340000
"2545","1814","Tajikistan",559,24.2,"Asia",469000
"2546","1814","Tanzania",563,32.2,"Africa",3020000
"2547","1814","Thailand",933,30.4,"Asia",4670000
"2548","1814","Timor-Leste",536,28.9,"Asia",138000
"2549","1814","Togo",684,31.3,"Africa",448000
"2550","1814","Tonga",664,28.2,"Oceania",18600
"2551","1814","Trinidad and Tobago",1230,32.9,"Americas",60300
"2552","1814","Tunisia",717,28.8,"Africa",873000
"2553","1814","Turkey",1220,35,"Asia",9990000
"2554","1814","Uganda",465,25.3,"Africa",2100000
"2555","1814","Ukraine",776,36.6,"Europe",11300000
"2556","1814","United Arab Emirates",1050,30.7,"Asia",40200
"2557","1814","United Kingdom",3290,40.2,"Europe",14900000
"2558","1814","United States",2360,39.4,"Americas",9020000
"2559","1814","Uruguay",1760,32.9,"Americas",55800
"2560","1814","Uzbekistan",503,26.9,"Asia",1930000
"2561","1814","Vanuatu",587,24.3,"Oceania",27800
"2562","1814","Venezuela",683,32.2,"Americas",725000
"2563","1814","Yemen",912,23.4,"Asia",2600000
"2564","1814","Zambia",686,32.6,"Africa",747000
"2565","1814","Zimbabwe",884,33.7,"Africa",1090000
"2566","1815","Afghanistan",604,28.1,"Asia",3290000
"2567","1815","Albania",669,35.4,"Europe",431000
"2568","1815","Algeria",730,28.8,"Africa",2650000
"2569","1815","Angola",660,27,"Africa",1580000
"2570","1815","Antigua and Barbuda",758,33.5,"Americas",37000
"2571","1815","Argentina",1510,33.2,"Americas",544000
"2572","1815","Armenia",515,34,"Asia",416000
"2573","1815","Australia",843,34,"Oceania",338000
"2574","1815","Austria",1960,34.4,"Europe",3330000
"2575","1815","Azerbaijan",778,29.2,"Asia",886000
"2576","1815","Bahamas",1450,35.2,"Americas",27400
"2577","1815","Bahrain",1320,30.3,"Asia",64500
"2578","1815","Bangladesh",875,25.5,"Asia",19800000
"2579","1815","Barbados",916,32.1,"Americas",82700
"2580","1815","Belarus",613,36.2,"Europe",2370000
